primitive_instance,display_name,count,time,eval_direct
"/phylanx/__add$0/9$61$28","add(61, 28)",1,486669,-1
"/phylanx/__add$1/9$62$28","add(62, 28)",1,294417,-1
"/phylanx/__add$10/9$90$26","add(90, 26)",1,51002,-1
"/phylanx/__add$2/9$68$34","add(68, 34)",10,3297077,1
"/phylanx/__add$3/9$70$52","add(70, 52)",10,996200,1
"/phylanx/__add$4/9$72$39","add(72, 39)",10,436654,1
"/phylanx/__add$5/9$73$34","add(73, 34)",10,482904,1
"/phylanx/__add$6/9$81$34","add(81, 34)",100,26439857,1
"/phylanx/__add$7/9$83$52","add(83, 52)",100,7392930,1
"/phylanx/__add$8/9$85$39","add(85, 39)",100,4009796,1
"/phylanx/__add$9/9$86$34","add(86, 34)",100,4066297,1
"/phylanx/__lt$0/9$56$16","lt(56, 16)",2,167410,1
"/phylanx/__lt$1/9$64$24","lt(64, 24)",11,932006,1
"/phylanx/__lt$2/9$77$24","lt(77, 24)",101,7427225,1
"/phylanx/__lt$3/10$95$4","lt(95, 4)",1,427685,-1
"/phylanx/__mul$0/9$32$22","mul(32, 22)",1,170190,-1
"/phylanx/__mul$1/9$61$51","mul(61, 51)",1,70812,-1
"/phylanx/__mul$2/9$62$51","mul(62, 51)",1,81131,-1
"/phylanx/__ne$0/9$67$36","ne(67, 36)",10,508346,1
"/phylanx/__ne$1/9$80$36","ne(80, 36)",100,4256118,1
"/phylanx/access-argument$0$filepath/8$22$25","access-argument/filepath(22, 25)",1,752,1
"/phylanx/access-argument$1$row_start/8$22$41","access-argument/row_start(22, 41)",1,3217,1
"/phylanx/access-argument$10$num_factors/9$44$42","access-argument/num_factors(44, 42)",1,756,1
"/phylanx/access-argument$11$num_factors/9$45$30","access-argument/num_factors(45, 30)",1,4365,1
"/phylanx/access-argument$12$num_factors/9$52$40","access-argument/num_factors(52, 40)",1,1122,1
"/phylanx/access-argument$13$num_factors/9$52$53","access-argument/num_factors(52, 53)",1,417,1
"/phylanx/access-argument$14$num_factors/9$53$40","access-argument/num_factors(53, 40)",1,1717,1
"/phylanx/access-argument$15$num_factors/9$53$53","access-argument/num_factors(53, 53)",1,519,1
"/phylanx/access-argument$16$num_factors/9$54$38","access-argument/num_factors(54, 38)",1,1129,1
"/phylanx/access-argument$17$num_factors/9$54$51","access-argument/num_factors(54, 51)",1,409,1
"/phylanx/access-argument$18$num_factors/9$55$38","access-argument/num_factors(55, 38)",1,1029,1
"/phylanx/access-argument$19$iterations/9$56$20","access-argument/iterations(56, 20)",2,1571,1
"/phylanx/access-argument$2$row_stop/8$22$52","access-argument/row_stop(22, 52)",1,865,1
"/phylanx/access-argument$20$enable_output/9$57$23","access-argument/enable_output(57, 23)",1,1070,1
"/phylanx/access-argument$21$regularization/9$61$51","access-argument/regularization(61, 51)",1,1135,1
"/phylanx/access-argument$22$regularization/9$62$51","access-argument/regularization(62, 51)",1,1298,1
"/phylanx/access-argument$3$col_start/8$23$14","access-argument/col_start(23, 14)",1,1622,1
"/phylanx/access-argument$4$col_stop/8$23$25","access-argument/col_stop(23, 25)",1,840,1
"/phylanx/access-argument$5$filepath/9$29$32","access-argument/filepath(29, 32)",1,975,1
"/phylanx/access-argument$6$row_stop/9$29$45","access-argument/row_stop(29, 45)",1,7801,1
"/phylanx/access-argument$7$col_stop/9$29$58","access-argument/col_stop(29, 58)",1,635,1
"/phylanx/access-argument$8$alpha/9$32$22","access-argument/alpha(32, 22)",1,2320,1
"/phylanx/access-argument$9$num_factors/9$43$42","access-argument/num_factors(43, 42)",1,559,1
"/phylanx/access-function$0$als/10$100$11","access-function/als(100, 11)",1,1673,1
"/phylanx/access-function$0$read_r/9$29$25","access-function/read_r(29, 25)",1,1673,1
"/phylanx/access-variable$0$ratings/9$30$33","access-variable/ratings(30, 33)",1,7363,1
"/phylanx/access-variable$1$ratings/9$31$33","access-variable/ratings(31, 33)",1,6772,1
"/phylanx/access-variable$10$num_users/9$40$40","access-variable/num_users(40, 40)",1,7031,1
"/phylanx/access-variable$11$num_users/9$43$31","access-variable/num_users(43, 31)",1,3615,1
"/phylanx/access-variable$12$num_items/9$44$31","access-variable/num_items(44, 31)",1,4266,1
"/phylanx/access-variable$13$num_items/9$46$30","access-variable/num_items(46, 30)",1,13825,1
"/phylanx/access-variable$14$num_users/9$47$30","access-variable/num_users(47, 30)",1,5026,1
"/phylanx/access-variable$15$k/9$56$16","access-variable/k(56, 16)",2,18761,1
"/phylanx/access-variable$16$k/9$58$48","access-variable/k(58, 48)",0,0,1
"/phylanx/access-variable$17$X/9$59$39","access-variable/X(59, 39)",0,0,1
"/phylanx/access-variable$18$Y/9$60$39","access-variable/Y(60, 39)",0,0,1
"/phylanx/access-variable$19$YtY/9$61$23","access-variable/YtY(61, 23)",0,0,1
"/phylanx/access-variable$2$ratings/9$32$29","access-variable/ratings(32, 29)",1,9034,1
"/phylanx/access-variable$20$Y/9$61$42","access-variable/Y(61, 42)",1,6082,1
"/phylanx/access-variable$21$Y/9$61$46","access-variable/Y(61, 46)",1,5244,1
"/phylanx/access-variable$22$I_f/9$61$68","access-variable/I_f(61, 68)",1,4001,1
"/phylanx/access-variable$23$XtX/9$62$23","access-variable/XtX(62, 23)",0,0,1
"/phylanx/access-variable$24$X/9$62$42","access-variable/X(62, 42)",1,9419,1
"/phylanx/access-variable$25$X/9$62$46","access-variable/X(62, 46)",1,7731,1
