primitive_instance,display_name,count,time,eval_direct
"/phylanx/define-variable$3$conf_u/0$12$20","define-variable/conf_u(12, 20)",1,943561,-1
"/phylanx/define-variable$4$conf_i/0$13$20","define-variable/conf_i(13, 20)",1,254910,-1
"/phylanx/define-variable$5$c_u/0$15$20","define-variable/c_u(15, 20)",1,731555241,-1
"/phylanx/define-variable$6$c_i/0$16$20","define-variable/c_i(16, 20)",1,2077628,-1
"/phylanx/define-variable$7$p_u/0$17$20","define-variable/p_u(17, 20)",1,199170,-1
"/phylanx/define-variable$8$p_i/0$18$20","define-variable/p_i(18, 20)",1,187094,-1
"/phylanx/define-variable$9$X/0$21$20","define-variable/X(21, 20)",1,3636208,-1
"/phylanx/diag$0/0$50$40","diag(50, 40)",700,309198648491,0
"/phylanx/diag$1/0$62$40","diag(62, 40)",20000,16444326097,0
"/phylanx/dot$0/0$44$32","dot(44, 32)",1,25962102,-1
"/phylanx/dot$1/0$45$32","dot(45, 32)",1,797638,-1
"/phylanx/dot$10/0$65$42","dot(65, 42)",20000,14732819107,0
"/phylanx/dot$11/0$66$68","dot(66, 68)",20000,1620370687,1
"/phylanx/dot$2/0$52$38","dot(52, 38)",700,195711901301,0
"/phylanx/dot$3/0$52$42","dot(52, 42)",700,195689451409,0
"/phylanx/dot$4/0$53$38","dot(53, 38)",700,292000563587,0
"/phylanx/dot$5/0$53$42","dot(53, 42)",700,291984995007,0
"/phylanx/dot$6/0$54$68","dot(54, 68)",700,91566754,1
"/phylanx/dot$7/0$64$38","dot(64, 38)",20000,16093438741,0
"/phylanx/dot$8/0$64$42","dot(64, 42)",20000,10074067996,0
"/phylanx/dot$9/0$65$38","dot(65, 38)",20000,16056214824,0
"/phylanx/file_read_csv$0/0$6$15","file_read_csv(6, 15)",1,1296336824,-1
"/phylanx/function$0$als_explicit/0$5$12","function/als_explicit(5, 12)",1,1296492758,1
"/phylanx/function$0$read_x/0$5$12","function/read_x(5, 12)",1,1296492758,1
"/phylanx/identity$0/0$23$25","identity(23, 25)",1,54848,-1
"/phylanx/identity$1/0$24$25","identity(24, 25)",1,733303323,-1
"/phylanx/identity$2/0$25$25","identity(25, 25)",1,1090802,-1
"/phylanx/if$0/0$37$21","if(37, 21)",1,68400,-1
"/phylanx/inverse$0/0$54$72","inverse(54, 72)",700,79778485,1
"/phylanx/inverse$1/0$66$72","inverse(66, 72)",20000,1392225917,1
"/phylanx/lambda$0/0$5$12","lambda(5, 12)",1,1296465636,-1
"/phylanx/list$0/0$54$44","list(54, 44)",700,28920695,1
"/phylanx/list$1/0$66$44","list(66, 44)",20000,425828347,1
"/phylanx/list$2/0$74$13","list(74, 13)",1,26978,-1
"/phylanx/make_list$0/0$12$42","make_list(12, 42)",1,97736,-1
"/phylanx/make_list$0/0$6$40","make_list(6, 40)",1,97736,-1
"/phylanx/make_list$1/0$13$42","make_list(13, 42)",1,97666,-1
"/phylanx/make_list$1/0$7$15","make_list(7, 15)",1,97666,-1
"/phylanx/make_list$10/0$32$37","make_list(32, 37)",1,36120,-1
"/phylanx/make_list$11/0$33$37","make_list(33, 37)",1,38550,-1
"/phylanx/make_list$2/0$15$39","make_list(15, 39)",1,19709,-1
"/phylanx/make_list$3/0$16$39","make_list(16, 39)",1,25953,-1
"/phylanx/make_list$4/0$17$39","make_list(17, 39)",1,84826,-1
"/phylanx/make_list$5/0$18$39","make_list(18, 39)",1,46423,-1
"/phylanx/make_list$6/0$21$30","make_list(21, 30)",1,58554,-1
"/phylanx/make_list$7/0$22$30","make_list(22, 30)",1,37186,-1
"/phylanx/make_list$8/0$30$39","make_list(30, 39)",1,46077,-1
"/phylanx/make_list$9/0$31$39","make_list(31, 39)",1,43216,-1
"/phylanx/random$0/0$21$23","random(21, 23)",1,3582625,-1
"/phylanx/random$1/0$22$23","random(22, 23)",1,84997642,-1
"/phylanx/set_seed$0/0$20$13","set_seed(20, 13)",1,300603,-1
"/phylanx/shape$0/0$8$31","shape(8, 31)",1,174221,-1
"/phylanx/shape$1/0$9$31","shape(9, 31)",1,57834,-1
"/phylanx/slice$0/0$6$9","slice(6, 9)",1,1296386680,-1
"/phylanx/slice_column$0/0$61$43","slice_column(61, 43)",20000,402299697,1
"/phylanx/slice_row$0/0$49$43","slice_row(49, 43)",700,59660193,1
"/phylanx/store$0/0$44$21","store(44, 21)",1,26029003,1
"/phylanx/store$1/0$45$21","store(45, 21)",1,846195,1
"/phylanx/store$10/0$61$29","store(61, 29)",20000,973709842,1
"/phylanx/store$11/0$62$29","store(62, 29)",20000,17862066154,0
"/phylanx/store$12/0$63$29","store(63, 29)",20000,824723537,1
"/phylanx/store$13/0$64$29","store(64, 29)",20000,17105946453,0
"/phylanx/store$14/0$65$29","store(65, 29)",20000,16863554961,0
"/phylanx/store$15/0$66$29","store(66, 29)",20000,2802066025,1
"/phylanx/store$16/0$67$29","store(67, 29)",20000,601937646,1
"/phylanx/store$17/0$70$21","store(70, 21)",1,54542,1
"/phylanx/store$18/0$71$21","store(71, 21)",1,90765,1
"/phylanx/store$2/0$49$29","store(49, 29)",700,89587513,1
"/phylanx/store$3/0$50$29","store(50, 29)",700,829234120915,0
"/phylanx/store$4/0$51$29","store(51, 29)",700,223696359,1
"/phylanx/store$5/0$52$29","store(52, 29)",700,195763772559,0
"/phylanx/store$6/0$53$29","store(53, 29)",700,292066565388,0
"/phylanx/store$7/0$54$29","store(54, 29)",700,171950847,1
"/phylanx/store$8/0$55$29","store(55, 29)",700,1281455480,0
"/phylanx/store$9/0$58$21","store(58, 21)",1,29419,1
"/phylanx/transpose$0/0$44$36","transpose(44, 36)",1,2090631,-1
"/phylanx/transpose$1/0$45$36","transpose(45, 36)",1,137115,-1
"/phylanx/transpose$2/0$52$46","transpose(52, 46)",700,972735707,0
"/phylanx/transpose$3/0$53$46","transpose(53, 46)",700,105786863839,0
"/phylanx/transpose$4/0$53$73","transpose(53, 73)",700,20277119,1
"/phylanx/transpose$5/0$64$46","transpose(64, 46)",20000,1088972465,1
"/phylanx/transpose$6/0$65$46","transpose(65, 46)",20000,1097222420,1
"/phylanx/transpose$7/0$65$73","transpose(65, 73)",20000,255393667,1
"/phylanx/variable$0$num_users/0$8$20","variable/num_users(8, 20)",707,683760,1
"/phylanx/variable$1$num_items/0$9$20","variable/num_items(9, 20)",20007,11180241,1
"/phylanx/variable$10$Y/0$22$20","variable/Y(22, 20)",2103,10315745,1
"/phylanx/variable$11$I_f/0$23$20","variable/I_f(23, 20)",2,3798,1
"/phylanx/variable$12$I_i/0$24$20","variable/I_i(24, 20)",700,274502,1
"/phylanx/variable$13$I_u/0$25$20","variable/I_u(25, 20)",20000,3789986,1
"/phylanx/variable$14$k/0$26$20","variable/k(26, 20)",3,13075,1
"/phylanx/variable$15$i/0$27$20","variable/i(27, 20)",100001,43280698,1
"/phylanx/variable$16$u/0$28$20","variable/u(28, 20)",3501,2907006,1
"/phylanx/variable$17$XtX/0$30$20","variable/XtX(30, 20)",20000,83649781,1
"/phylanx/variable$18$YtY/0$31$20","variable/YtY(31, 20)",700,6520611,1
"/phylanx/variable$19$A/0$32$20","variable/A(32, 20)",20700,88091636,1
"/phylanx/variable$2$conf/0$10$20","variable/conf(10, 20)",20700,9801874,1
"/phylanx/variable$20$b/0$33$20","variable/b(33, 20)",20700,10931437,1
"/phylanx/variable$3$conf_u/0$12$20","variable/conf_u(12, 20)",1400,5508593,1
"/phylanx/variable$4$conf_i/0$13$20","variable/conf_i(13, 20)",40000,96120613,1
"/phylanx/variable$5$c_u/0$15$20","variable/c_u(15, 20)",1400,13301538,1
"/phylanx/variable$6$c_i/0$16$20","variable/c_i(16, 20)",40000,15218866,1
"/phylanx/variable$7$p_u/0$17$20","variable/p_u(17, 20)",700,1792412,1
"/phylanx/variable$8$p_i/0$18$20","variable/p_i(18, 20)",20000,18811840,1
"/phylanx/variable$9$X/0$21$20","variable/X(21, 20)",60003,128845249,1
"/phylanx/while$0/0$35$13","while(35, 13)",1,1377102118765,-1
"/phylanx/while$1/0$47$21","while(47, 21)",1,1317795087993,-1
"/phylanx/while$2/0$59$21","while(59, 21)",1,59279287524,-1
