primitive_instance,display_name,count,time,eval_direct
"/phylanx/__add$0/0$37$32","add(37, 32)",3,489361,1
"/phylanx/__add$1/0$38$32","add(38, 32)",3,298904,1
"/phylanx/__add$10/0$71$29","add(71, 29)",3,42969,1
"/phylanx/__add$2/0$52$38","add(52, 38)",30,2876964,1
"/phylanx/__add$3/0$53$60","add(53, 60)",30,826225,1
"/phylanx/__add$4/0$54$41","add(54, 41)",30,437659,1
"/phylanx/__add$5/0$55$38","add(55, 38)",30,323932,1
"/phylanx/__add$6/0$64$38","add(64, 38)",300,19435472,1
"/phylanx/__add$7/0$65$60","add(65, 60)",300,4509008,1
"/phylanx/__add$8/0$66$41","add(66, 41)",300,2780246,1
"/phylanx/__add$9/0$67$38","add(67, 38)",300,2627136,1
"/phylanx/__lt$0/0$35$19","lt(35, 19)",4,133191,1
"/phylanx/__lt$1/0$40$27","lt(40, 27)",33,741867,1
"/phylanx/__lt$2/0$59$27","lt(59, 27)",303,5249692,1
"/phylanx/__mul$0/0$10$26","mul(10, 26)",1,95326,-1
"/phylanx/__mul$1/0$37$55","mul(37, 55)",3,50457,1
"/phylanx/__mul$2/0$38$55","mul(38, 55)",3,97402,1
"/phylanx/__ne$0/0$51$40","ne(51, 40)",30,505313,1
"/phylanx/__ne$1/0$63$40","ne(63, 40)",300,3966298,1
"/phylanx/access-argument$0$filepath/0$6$29","access-argument/filepath(6, 29)",1,1114,1
"/phylanx/access-argument$1$row_start/0$6$50","access-argument/row_start(6, 50)",1,1749,1
"/phylanx/access-argument$10$num_factors/0$22$51","access-argument/num_factors(22, 51)",1,351,1
"/phylanx/access-argument$11$num_factors/0$23$34","access-argument/num_factors(23, 34)",1,2505,1
"/phylanx/access-argument$12$num_factors/0$30$49","access-argument/num_factors(30, 49)",1,788,1
"/phylanx/access-argument$13$num_factors/0$30$62","access-argument/num_factors(30, 62)",1,265,1
"/phylanx/access-argument$14$num_factors/0$31$49","access-argument/num_factors(31, 49)",1,787,1
"/phylanx/access-argument$15$num_factors/0$31$62","access-argument/num_factors(31, 62)",1,217,1
"/phylanx/access-argument$16$num_factors/0$32$47","access-argument/num_factors(32, 47)",1,665,1
"/phylanx/access-argument$17$num_factors/0$32$60","access-argument/num_factors(32, 60)",1,161,1
"/phylanx/access-argument$18$num_factors/0$33$47","access-argument/num_factors(33, 47)",1,753,1
"/phylanx/access-argument$19$iterations/0$35$23","access-argument/iterations(35, 23)",4,2423,1
"/phylanx/access-argument$2$row_stop/0$6$62","access-argument/row_stop(6, 62)",1,635,1
"/phylanx/access-argument$20$regularization/0$37$55","access-argument/regularization(37, 55)",3,2127,1
"/phylanx/access-argument$21$regularization/0$38$55","access-argument/regularization(38, 55)",3,2527,1
"/phylanx/access-argument$22$enable_output/0$42$36","access-argument/enable_output(42, 36)",30,25140,1
"/phylanx/access-argument$3$col_start/0$7$25","access-argument/col_start(7, 25)",1,744,1
"/phylanx/access-argument$4$col_stop/0$7$37","access-argument/col_stop(7, 37)",1,260,1
"/phylanx/access-argument$5$ratings/0$8$37","access-argument/ratings(8, 37)",1,1551,1
"/phylanx/access-argument$6$ratings/0$9$37","access-argument/ratings(9, 37)",1,730,1
"/phylanx/access-argument$7$alpha/0$10$26","access-argument/alpha(10, 26)",1,1036,1
"/phylanx/access-argument$8$ratings/0$10$34","access-argument/ratings(10, 34)",1,423,1
"/phylanx/access-argument$9$num_factors/0$21$51","access-argument/num_factors(21, 51)",1,370,1
"/phylanx/access-function$0$als_explicit/1$77$5","access-function/als_explicit(77, 5)",1,708,1
"/phylanx/access-function$0$read_x/1$9$5","access-function/read_x(9, 5)",1,708,1
"/phylanx/access-variable$0$num_items/0$12$52","access-variable/num_items(12, 52)",1,4650,1
"/phylanx/access-variable$1$num_users/0$13$51","access-variable/num_users(13, 51)",1,2390,1
"/phylanx/access-variable$10$num_items/0$24$34","access-variable/num_items(24, 34)",1,3795,1
"/phylanx/access-variable$11$num_users/0$25$34","access-variable/num_users(25, 34)",1,3830,1
"/phylanx/access-variable$12$k/0$35$19","access-variable/k(35, 19)",4,8028,1
"/phylanx/access-variable$13$YtY/0$37$27","access-variable/YtY(37, 27)",0,0,1
"/phylanx/access-variable$14$Y/0$37$46","access-variable/Y(37, 46)",3,4577,1
"/phylanx/access-variable$15$Y/0$37$50","access-variable/Y(37, 50)",3,7032,1
"/phylanx/access-variable$16$I_f/0$37$70","access-variable/I_f(37, 70)",3,3671,1
"/phylanx/access-variable$17$XtX/0$38$27","access-variable/XtX(38, 27)",0,0,1
"/phylanx/access-variable$18$X/0$38$46","access-variable/X(38, 46)",3,5136,1
"/phylanx/access-variable$19$X/0$38$50","access-variable/X(38, 50)",3,5600,1
"/phylanx/access-variable$2$num_items/0$15$49","access-variable/num_items(15, 49)",1,1695,1
"/phylanx/access-variable$20$I_f/0$38$70","access-variable/I_f(38, 70)",3,5971,1
"/phylanx/access-variable$21$u/0$40$27","access-variable/u(40, 27)",33,62225,1
"/phylanx/access-variable$22$num_users/0$40$31","access-variable/num_users(40, 31)",33,50145,1
"/phylanx/access-variable$23$k/0$44$67","access-variable/k(44, 67)",0,0,1
"/phylanx/access-variable$24$u/0$44$69","access-variable/u(44, 69)",0,0,1
"/phylanx/access-variable$25$X/0$45$60","access-variable/X(45, 60)",0,0,1
"/phylanx/access-variable$26$Y/0$46$60","access-variable/Y(46, 60)",0,0,1
"/phylanx/access-variable$27$conf_u/0$49$35","access-variable/conf_u(49, 35)",0,0,1
"/phylanx/access-variable$28$conf/0$49$53","access-variable/conf(49, 53)",30,51357,1
"/phylanx/access-variable$29$u/0$49$59","access-variable/u(49, 59)",30,31014,1
"/phylanx/access-variable$3$num_items/0$15$60","access-variable/num_items(15, 60)",1,2317,1
"/phylanx/access-variable$30$c_u/0$50$35","access-variable/c_u(50, 35)",0,0,1
"/phylanx/access-variable$31$conf_u/0$50$45","access-variable/conf_u(50, 45)",30,42118,1
"/phylanx/access-variable$32$p_u/0$51$35","access-variable/p_u(51, 35)",0,0,1
"/phylanx/access-variable$33$conf_u/0$51$45","access-variable/conf_u(51, 45)",30,37904,1
"/phylanx/access-variable$34$A/0$52$35","access-variable/A(52, 35)",0,0,1
"/phylanx/access-variable$35$Y/0$52$56","access-variable/Y(52, 56)",30,39184,1
"/phylanx/access-variable$36$c_u/0$52$59","access-variable/c_u(52, 59)",30,33551,1
"/phylanx/access-variable$37$Y/0$52$64","access-variable/Y(52, 64)",30,34852,1
"/phylanx/access-variable$38$YtY/0$52$68","access-variable/YtY(52, 68)",30,31192,1
"/phylanx/access-variable$39$b/0$53$35","access-variable/b(53, 35)",0,0,1
