primitive_instance,display_name,count,time,eval_direct
/phylanx/access-variable$73$Y/2$66$41,"access-variable/Y(66, 41)",0,0,1
/phylanx/access-variable$74$A/2$66$80,"access-variable/A(66, 80)",100,435647,1
/phylanx/access-variable$75$b/2$66$84,"access-variable/b(66, 84)",100,368124,1
/phylanx/access-variable$76$i/2$67$35,"access-variable/i(67, 35)",0,0,1
/phylanx/access-variable$77$i/2$67$38,"access-variable/i(67, 38)",100,443299,1
/phylanx/access-variable$78$i/2$70$27,"access-variable/i(70, 27)",0,0,1
/phylanx/access-variable$79$k/2$71$27,"access-variable/k(71, 27)",0,0,1
/phylanx/access-variable$8$num_users/2$21$40,"access-variable/num_users(21, 40)",1,18043,1
/phylanx/access-variable$80$k/2$71$30,"access-variable/k(71, 30)",1,12380,1
/phylanx/access-variable$81$X/2$74$18,"access-variable/X(74, 18)",1,9486,1
/phylanx/access-variable$82$Y/2$74$21,"access-variable/Y(74, 21)",1,3002,1
/phylanx/access-variable$9$num_items/2$22$40,"access-variable/num_items(22, 40)",1,9616,1
/phylanx/block$0/2$7$9,"block(7, 9)",1,220214482,-1
/phylanx/block$1/2$36$17,"block(36, 17)",1,211378805,-1
/phylanx/block$2/2$38$29,"block(38, 29)",0,0,-1
/phylanx/block$3/2$48$25,"block(48, 25)",70,120770607,0
/phylanx/block$4/2$60$25,"block(60, 25)",100,85931584,0
/phylanx/constant$0/2$12$28,"constant(12, 28)",1,226531,-1
/phylanx/constant$1/2$13$28,"constant(13, 28)",1,178557,-1
/phylanx/constant$2/2$15$25,"constant(15, 25)",1,99980,-1
/phylanx/constant$3/2$16$25,"constant(16, 25)",1,106919,-1
/phylanx/constant$4/2$17$25,"constant(17, 25)",1,90656,-1
/phylanx/constant$5/2$18$25,"constant(18, 25)",1,52222,-1
/phylanx/constant$6/2$30$25,"constant(30, 25)",1,80888,-1
/phylanx/constant$7/2$31$25,"constant(31, 25)",1,46900,-1
/phylanx/constant$8/2$32$23,"constant(32, 23)",1,128322,-1
/phylanx/constant$9/2$33$23,"constant(33, 23)",1,52352,-1
/phylanx/cout$0/2$39$37,"cout(39, 37)",0,0,-1
/phylanx/cout$1/2$40$37,"cout(40, 37)",0,0,-1
/phylanx/cout$2/2$41$37,"cout(41, 37)",0,0,-1
/phylanx/define-variable$0$read_x/0$5$12,"define-variable/read_x(5, 12)",1,60092,-1
/phylanx/define-variable$1$num_users/2$8$20,"define-variable/num_users(8, 20)",1,843774,-1
/phylanx/define-variable$10$X/2$21$20,"define-variable/X(21, 20)",1,459293,-1
/phylanx/define-variable$11$Y/2$22$20,"define-variable/Y(22, 20)",1,1414312,-1
/phylanx/define-variable$12$I_f/2$23$20,"define-variable/I_f(23, 20)",1,138427,-1
/phylanx/define-variable$13$I_i/2$24$20,"define-variable/I_i(24, 20)",1,152274,-1
/phylanx/define-variable$14$I_u/2$25$20,"define-variable/I_u(25, 20)",1,90507,-1
/phylanx/define-variable$15$k/2$26$20,"define-variable/k(26, 20)",1,31164,-1
/phylanx/define-variable$16$i/2$27$20,"define-variable/i(27, 20)",1,32920,-1
/phylanx/define-variable$17$u/2$28$20,"define-variable/u(28, 20)",1,31453,-1
/phylanx/define-variable$18$XtX/2$30$20,"define-variable/XtX(30, 20)",1,203475,-1
/phylanx/define-variable$19$YtY/2$31$20,"define-variable/YtY(31, 20)",1,93517,-1
/phylanx/define-variable$2$num_items/2$9$20,"define-variable/num_items(9, 20)",1,221540,-1
/phylanx/define-variable$20$A/2$32$20,"define-variable/A(32, 20)",1,210259,-1
/phylanx/define-variable$21$b/2$33$20,"define-variable/b(33, 20)",1,104200,-1
/phylanx/define-variable$22$als_explicit/2$5$12,"define-variable/als_explicit(5, 12)",1,5812,-1
/phylanx/define-variable$3$conf/2$10$20,"define-variable/conf(10, 20)",1,518111,-1
/phylanx/define-variable$4$conf_u/2$12$20,"define-variable/conf_u(12, 20)",1,294463,-1
/phylanx/define-variable$5$conf_i/2$13$20,"define-variable/conf_i(13, 20)",1,240491,-1
/phylanx/define-variable$6$c_u/2$15$20,"define-variable/c_u(15, 20)",1,179530,-1
/phylanx/define-variable$7$c_i/2$16$20,"define-variable/c_i(16, 20)",1,157474,-1
/phylanx/define-variable$8$p_u/2$17$20,"define-variable/p_u(17, 20)",1,186184,-1
/phylanx/define-variable$9$p_i/2$18$20,"define-variable/p_i(18, 20)",1,97678,-1
/phylanx/diag$0/2$50$40,"diag(50, 40)",70,2496806,1
/phylanx/diag$1/2$62$40,"diag(62, 40)",100,1723471,1
/phylanx/dot$0/2$44$32,"dot(44, 32)",1,482608,-1
/phylanx/dot$1/2$45$32,"dot(45, 32)",1,194978,-1
/phylanx/dot$10/2$65$42,"dot(65, 42)",100,9743207,1
/phylanx/dot$11/2$66$68,"dot(66, 68)",100,7648128,1
/phylanx/dot$2/2$52$38,"dot(52, 38)",70,32396622,-1
/phylanx/dot$3/2$52$42,"dot(52, 42)",70,22608346,1
/phylanx/dot$4/2$53$38,"dot(53, 38)",70,34456272,-1
/phylanx/dot$5/2$53$42,"dot(53, 42)",70,27294944,-1
/phylanx/dot$6/2$54$68,"dot(54, 68)",70,7572941,1
/phylanx/dot$7/2$64$38,"dot(64, 38)",100,12126424,1
/phylanx/dot$8/2$64$42,"dot(64, 42)",100,8331373,1
/phylanx/dot$9/2$65$38,"dot(65, 38)",100,11580484,1
/phylanx/file_read_csv$0/0$6$15,"file_read_csv(6, 15)",1,1241780390,-1
/phylanx/function$0$read_x/0$5$12,"function/read_x(5, 12)",1,24585,1
/phylanx/function$1$als_explicit/2$5$12,"function/als_explicit(5, 12)",1,4138,1
/phylanx/identity$0/2$23$25,"identity(23, 25)",1,38989,-1
/phylanx/identity$1/2$24$25,"identity(24, 25)",1,106679,-1
/phylanx/identity$2/2$25$25,"identity(25, 25)",1,50047,-1
/phylanx/if$0/2$37$21,"if(37, 21)",1,37268,-1
/phylanx/inverse$0/2$54$72,"inverse(54, 72)",70,5590023,1
/phylanx/inverse$1/2$66$72,"inverse(66, 72)",100,5865870,1
/phylanx/lambda$0/0$5$12,"lambda(5, 12)",1,1237615747,-1
/phylanx/lambda$1/2$5$12,"lambda(5, 12)",1,220320826,-1
/phylanx/list$0/2$54$44,"list(54, 44)",70,2593831,1
/phylanx/list$1/2$66$44,"list(66, 44)",100,3086580,1
/phylanx/list$2/2$74$13,"list(74, 13)",1,23427,-1
/phylanx/make_list$0/0$6$40,"make_list(6, 40)",1,88377,-1
/phylanx/make_list$1/0$7$15,"make_list(7, 15)",1,81031,-1
/phylanx/make_list$10/2$30$39,"make_list(30, 39)",1,36038,-1
/phylanx/make_list$11/2$31$39,"make_list(31, 39)",1,17479,-1
/phylanx/make_list$12/2$32$37,"make_list(32, 37)",1,38445,-1
/phylanx/make_list$13/2$33$37,"make_list(33, 37)",1,20499,-1
/phylanx/make_list$2/2$12$42,"make_list(12, 42)",1,87619,-1
/phylanx/make_list$3/2$13$42,"make_list(13, 42)",1,36261,-1
/phylanx/make_list$4/2$15$39,"make_list(15, 39)",1,38970,-1
/phylanx/make_list$5/2$16$39,"make_list(16, 39)",1,45564,-1
/phylanx/make_list$6/2$17$39,"make_list(17, 39)",1,27876,-1
/phylanx/make_list$7/2$18$39,"make_list(18, 39)",1,19654,-1
/phylanx/make_list$8/2$21$30,"make_list(21, 30)",1,53150,-1
/phylanx/make_list$9/2$22$30,"make_list(22, 30)",1,23043,-1
/phylanx/random$0/2$21$23,"random(21, 23)",1,385244,-1
/phylanx/random$1/2$22$23,"random(22, 23)",1,311547,-1
/phylanx/set_seed$0/2$20$13,"set_seed(20, 13)",1,212358,-1
/phylanx/shape$0/2$8$31,"shape(8, 31)",1,77037,-1
/phylanx/shape$1/2$9$31,"shape(9, 31)",1,82749,-1
/phylanx/slice$0/0$6$9,"slice(6, 9)",1,1237547522,-1
/phylanx/slice_column$0/2$61$43,"slice_column(61, 43)",100,2344108,1
/phylanx/slice_row$0/2$49$43,"slice_row(49, 43)",70,1974586,1
/phylanx/store$0/2$44$21,"store(44, 21)",1,595258,1
/phylanx/store$1/2$45$21,"store(45, 21)",1,219406,1
/phylanx/store$10/2$61$29,"store(61, 29)",100,7640712,1
/phylanx/store$11/2$62$29,"store(62, 29)",100,6617448,1
/phylanx/store$12/2$63$29,"store(63, 29)",100,5906186,1
/phylanx/store$13/2$64$29,"store(64, 29)",100,18520766,1
/phylanx/store$14/2$65$29,"store(65, 29)",100,17030480,1
/phylanx/store$15/2$66$29,"store(66, 29)",100,17699283,1
/phylanx/store$16/2$67$29,"store(67, 29)",100,7167377,1
/phylanx/store$17/2$70$21,"store(70, 21)",1,30481,1
/phylanx/store$18/2$71$21,"store(71, 21)",1,118525,1
/phylanx/store$2/2$49$29,"store(49, 29)",70,6182985,1
/phylanx/store$3/2$50$29,"store(50, 29)",70,5972754,1
/phylanx/store$4/2$51$29,"store(51, 29)",70,4799658,1
/phylanx/store$5/2$52$29,"store(52, 29)",70,36018148,0
/phylanx/store$6/2$53$29,"store(53, 29)",70,35907475,0
/phylanx/store$7/2$54$29,"store(54, 29)",70,15615060,1
/phylanx/store$8/2$55$29,"store(55, 29)",70,8616831,1
/phylanx/store$9/2$58$21,"store(58, 21)",1,36016,1
/phylanx/transpose$0/2$44$36,"transpose(44, 36)",1,66164,-1
/phylanx/transpose$1/2$45$36,"transpose(45, 36)",1,29049,-1
/phylanx/transpose$2/2$52$46,"transpose(52, 46)",70,1873428,1
/phylanx/transpose$3/2$53$46,"transpose(53, 46)",70,2204670,1
/phylanx/transpose$4/2$53$73,"transpose(53, 73)",70,1605893,1
/phylanx/transpose$5/2$64$46,"transpose(64, 46)",100,1892001,1
/phylanx/transpose$6/2$65$46,"transpose(65, 46)",100,1259271,1
/phylanx/transpose$7/2$65$73,"transpose(65, 73)",100,726564,1
/phylanx/variable$0$num_users/2$8$20,"variable/num_users(8, 20)",1,364271,1
/phylanx/variable$1$num_items/2$9$20,"variable/num_items(9, 20)",1,28605,1
/phylanx/variable$10$Y/2$22$20,"variable/Y(22, 20)",1,10078,1
/phylanx/variable$11$I_f/2$23$20,"variable/I_f(23, 20)",1,39025,1
/phylanx/variable$12$I_i/2$24$20,"variable/I_i(24, 20)",1,7640,1
/phylanx/variable$13$I_u/2$25$20,"variable/I_u(25, 20)",1,8324,1
/phylanx/variable$14$k/2$26$20,"variable/k(26, 20)",1,19587,1
/phylanx/variable$15$i/2$27$20,"variable/i(27, 20)",1,15590,1
/phylanx/variable$16$u/2$28$20,"variable/u(28, 20)",1,12858,1
/phylanx/variable$17$XtX/2$30$20,"variable/XtX(30, 20)",1,35983,1
/phylanx/variable$18$YtY/2$31$20,"variable/YtY(31, 20)",1,13317,1
/phylanx/variable$19$A/2$32$20,"variable/A(32, 20)",1,11856,1
/phylanx/variable$2$conf/2$10$20,"variable/conf(10, 20)",1,59584,1
/phylanx/variable$20$b/2$33$20,"variable/b(33, 20)",1,9833,1
/phylanx/variable$3$conf_u/2$12$20,"variable/conf_u(12, 20)",1,10539,1
/phylanx/variable$4$conf_i/2$13$20,"variable/conf_i(13, 20)",1,9111,1
/phylanx/variable$5$c_u/2$15$20,"variable/c_u(15, 20)",1,20273,1
/phylanx/variable$6$c_i/2$16$20,"variable/c_i(16, 20)",1,4944,1
/phylanx/variable$7$p_u/2$17$20,"variable/p_u(17, 20)",1,39195,1
/phylanx/variable$8$p_i/2$18$20,"variable/p_i(18, 20)",1,6703,1
/phylanx/variable$9$X/2$21$20,"variable/X(21, 20)",1,7425,1
/phylanx/while$0/2$35$13,"while(35, 13)",1,211556668,-1
/phylanx/while$1/2$47$21,"while(47, 21)",1,120305740,-1
/phylanx/while$2/2$59$21,"while(59, 21)",1,89790353,-1
